ibge,anomes,bpc_ben,bpc_pcd_ben,bpc_idoso_ben,bpc_pcd_val,bpc_idoso_val,bpc_val
312235,202203,153,103,50,124836,60600,185436
312240,202203,78,54,24,65448,29088,94536
312245,202203,199,139,60,168468,73932,242400
312247,202203,81,60,21,72720,25452,98172
312250,202203,175,89,86,107868.6,104232,212100.6
312260,202203,100,67,33,81204,39996,121200
312270,202203,136,82,54,99384,66660,166044
312280,202203,31,16,15,19392,18180,37572
312290,202203,143,97,46,117564,55752,173316
312300,202203,196,128,68,155136,82416,237552
312310,202203,60,52,8,63024,9696,72720
312320,202203,409,253,156,306636,189072.8,495708.8
312330,202203,89,73,16,88476,19392,107868
312340,202203,34,16,18,19392,21816,41208
312350,202203,13,7,6,8484,7272,15756
312352,202203,98,70,28,84840,33936,118776
312360,202203,560,238,322,288456,390264,678720
312370,202203,332,185,147,224220,180588,404808
312380,202203,141,93,48,113928,58176,172104
312385,202203,157,129,28,156348.6,33936,190284.6
312390,202203,292,187,105,226644,127260.6,353904.6
312400,202203,376,280,96,339360,116353.2,455713.2
312410,202203,1131,384,747,466620.6,905364.6,1371985.2
312420,202203,652,489,163,593880.6,197556,791436.6
312430,202203,874,626,248,759924,301788,1061712
312440,202203,38,30,8,36360,9696,46056
312450,202203,188,122,66,147864,79992,227856
312460,202203,28,13,15,15756,18180,33936
312470,202203,47,31,16,37572,19392,56964
312480,202203,161,98,63,118776,76356,195132
312490,202203,291,198,93,239976,112716,352692
312500,202203,35,23,12,27876.6,14544,42420.6
312510,202203,575,215,360,260580,436320,696900
312520,202203,28,8,20,10908,24240,35148
312530,202203,35,25,10,31512,12120,43632
312540,202203,87,78,9,94536,10908,105444
312550,202203,35,28,7,33936,8484,42420
312560,202203,192,152,40,185436,48480,233916
312570,202203,444,265,179,321180,216948,538128
312580,202203,93,48,45,58176,54540,112716
312590,202203,230,183,47,221796,56964,278760
312595,202203,128,106,22,128472,26664,155136
312600,202203,70,32,38,38784.4,46056,84840.4
312610,202203,1526,789,737,956271.4,895668.6,1851940.0
312620,202203,226,162,64,197556,77568,275124
312630,202203,70,57,13,69084,15756,84840
312640,202203,39,10,29,12120,35148,47268
312650,202203,149,125,24,151909.04,29088,180997.04
312660,202203,101,73,28,88476.81,33936,122412.81
312670,202203,922,590,332,715080,402384,1117464
312675,202203,38,28,10,33936,12120,46056
312680,202203,69,43,26,52116,31512,83628
312690,202203,233,116,117,140592,141804,282396
312695,202203,27,23,4,27876,4848,32724
312700,202203,242,141,101,170892,123624,294516
312705,202203,82,65,17,78780,20604,99384
312707,202203,134,95,39,115140,47268,162408
312710,202203,1870,1035,835,1256844.48,1014444,2271288.48
312720,202203,49,24,25,29088,30300,59388
312730,202203,266,156,110,189072,133320,322392
312733,202203,47,36,11,43632,13332,56964
312735,202203,23,15,8,18180,9696,27876
312737,202203,69,37,32,44844,38784,83628
312738,202203,66,42,24,50904,29088,79992
312740,202203,80,54,26,65448,31512,96960
312750,202203,97,64,33,77568,39996,117564
312760,202203,279,194,85,235128,103020,338148
312770,202203,8560,4002,4558,4857701.2,5524296,10381997.2
312780,202203,442,337,105,408444,127260,535704
312790,202203,20,15,5,18180,6060,24240
312800,202203,1587,1100,487,1336837.2,590244.24,1927081.44
312810,202203,337,228,109,278760,132108,410868
312820,202203,184,142,42,172104,50904,223008
312825,202203,38,28,10,35148,12120,47268
312830,202203,198,111,87,134532,105444,239976
312840,202203,180,120,60,145440,73932,219372
312850,202203,40,36,4,43632,4848,48480
312860,202203,141,94,47,113928,56964,170892
312870,202203,1103,578,525,701748.6,637512,1339260.6
312880,202203,115,82,33,99384,39996,139380
312890,202203,165,117,48,141804,58176,199980
312900,202203,178,133,45,161196,54540,215736
312910,202203,179,104,75,126048,90900,216948
312920,202203,125,70,55,84840,67872,152712
312930,202203,321,221,100,267852,121200,389052
312940,202203,126,89,37,107868,44844,152712
312950,202203,702,478,224,579336.6,271488,850824.6
312960,202203,151,111,40,134532.64,48480,183012.64
312965,202203,105,83,22,100596,26664,127260
312970,202203,271,225,46,272700,55752,328452
312980,202203,2562,1302,1260,1581662.8,1531968,3113630.8
312990,202203,51,24,27,29088,32724,61812
313000,202203,52,30,22,36360,26664,63024
313005,202203,175,135,40,163620,48480,212100
313010,202203,942,394,548,479952.6,664176.6,1144129.2
313020,202203,192,100,92,121200,111504.6,232704.6
313030,202203,194,129,65,156348.76,78780,235128.76
313040,202203,83,26,57,31512,69084,100596
313050,202203,199,145,54,175740,65448,241188
313055,202203,42,32,10,38784,12120,50904
313060,202203,138,92,46,111504,55752,167256
313065,202203,61,45,16,54540,20604.6,75144.6
313070,202203,127,67,60,81204,72720,153924
313080,202203,37,18,19,21816,23028,44844
313090,202203,678,438,240,530856,290880,821736
313100,202203,202,72,130,87264,157560,244824
313110,202203,152,83,69,100596,83628,184224
313115,202203,219,119,100,145440,121200,266640
313120,202203,854,477,377,578124,458136,1036260
313130,202203,5909,3216,2693,3901432.92,3268765.4,7170198.32
313140,202203,130,74,56,90900,67872,158772
313150,202203,297,237,60,287244,72720,359964
313160,202203,186,139,47,168468.6,56964,225432.6
313170,202203,1365,884,481,1071409.8,582972,1654381.8
313180,202203,309,185,124,224220.6,150288,374508.6
313190,202203,724,423,301,512676.6,364812,877488.6
313200,202203,32,25,7,30300,8484,38784
313210,202203,1005,858,147,1039898.28,180588.6,1220486.88
313220,202203,298,175,123,212100,150288,362388
313230,202203,265,201,64,243612.1,77568,321180.1
313240,202203,2187,1088,1099,1323508.2,1334412.6,2657920.8
313250,202203,1244,942,302,1141704.6,366025.28,1507729.88
313260,202203,93,44,49,53328,59388,112716
313270,202203,1000,584,416,707808.8,504193.8,1212002.6
313280,202203,45,38,7,46056,8484,54540
313290,202203,216,175,41,212100,49692,261792
313300,202203,320,162,158,196344,191496,387840
313310,202203,243,109,134,132108,162408,294516
313320,202203,389,284,105,344208.4,128472,472680.4
313330,202203,1416,868,548,1052016.8,664176,1716192.8
313340,202203,328,236,92,286032,111504,397536
313350,202203,460,294,166,356328,201192,557520
313360,202203,169,78,91,94536,110292,204828
313370,202203,226,79,147,95748,178164,273912
313375,202203,301,177,124,214524,150288,364812
313380,202203,1326,712,614,862944.8,747804,1610748.8
313390,202203,52,48,4,58176,4848,63024
313400,202203,398,272,126,329664.8,152713.2,482378.0
313410,202203,35,16,19,19392,23028,42420
313420,202203,4567,2512,2055,3044546.2,2491873.8,5536420.0
313430,202203,129,64,65,77568,78780,156348
313440,202203,1357,957,400,1161099.49,484801.8,1645901.29
313450,202203,67,33,34,41208,41208,82416
313460,202203,383,162,221,196344,270276,466620
313470,202203,522,244,278,295728,336936.6,632664.6
313480,202203,154,113,41,136956.6,49692,186648.6
313490,202203,541,241,300,294516.6,363600.6,658117.2
313500,202203,29,15,14,18180,16968,35148
313505,202203,1059,818,241,991416,292092,1283508
313507,202203,90,59,31,71508,37572,109080
313510,202203,2847,1777,1070,2156279.62,1296840,3453119.62
313520,202203,3430,2668,762,3234832.17,923544,4158376.17
313530,202203,31,19,12,23028,14544,37572
313535,202203,80,65,15,78780,19392,98172
313540,202203,69,49,20,60600,24240,84840
313545,202203,111,95,16,115140,19392,134532
313550,202203,213,178,35,215736,42420.6,258156.6
313560,202203,342,161,181,196344,219372,415716
313570,202203,70,23,47,27876,56964,84840
313580,202203,1302,749,553,909000.6,672660.6,1581661.2
313590,202203,64,37,27,44844,32724,77568
313600,202203,664,396,268,481164,324816,805980
313610,202203,50,42,8,50904,9696,60600
313620,202203,1355,652,703,791437.2,853248.76,1644685.96
313630,202203,1611,1224,387,1483489.2,470256,1953745.2
313640,202203,117,72,45,87264,54540,141804
313650,202203,222,108,114,130896,138168,269064
313652,202203,26,25,1,30300,1212,31512
313655,202203,77,49,28,59388,33936,93324
313657,202203,48,44,4,53328,4848,58176
313660,202203,131,84,47,101808,56964,158772
313665,202203,664,308,356,373296.2,431472,804768.2
313670,202203,10363,7099,3264,8613690.72,3957180,12570870.72
313680,202203,42,31,11,37572,13332,50904
313690,202203,129,94,35,113928,42420,156348
313695,202203,75,56,19,67872,23028,90900
313700,202203,332,260,72,315120.6,87264,402384.6
313710,202203,126,93,33,112716,39996,152712
313720,202203,1147,524,623,636301.2,757501,1393802.2
313730,202203,70,42,28,50904,33936,84840
313740,202203,141,110,31,133320,37572,170892
313750,202203,411,290,121,351480,146652,498132
313753,202203,224,164,60,198768,72720,271488
313760,202203,1341,502,839,609636.6,1016868.71,1626505.31
313770,202203,407,281,126,340572.6,152712,493284.6
313780,202203,822,433,389,524796,471468,996264
313790,202203,30,29,1,35148,1212,36360
313800,202203,158,95,63,115140,76356.6,191496.6
313810,202203,83,49,34,59388,41208,100596
313820,202203,1326,627,699,759925.36,847188.6,1607113.96
313830,202203,52,37,15,44844,18180,63024
313835,202203,61,52,9,63024,10908,73932
313840,202203,1655,987,668,1196245,810828,2007073
313850,202203,214,89,125,107868,151500,259368
313860,202203,466,356,110,431472.6,133320,564792.6
313862,202203,174,119,55,144228,66660,210888
313865,202203,149,101,48,122412,58176,180588
313867,202203,56,45,11,54540,13332,67872
313868,202203,42,26,16,31512,19392,50904
313870,202203,96,52,44,63024,53328,116352
313880,202203,379,237,142,287244,173316,460560
313890,202203,329,176,153,213312.4,185436,398748.4
313900,202203,819,434,385,526008,467832.6,993840.6
313910,202203,143,95,48,115140,58176,173316
313920,202203,626,431,195,522372,236341.02,758713.02
313925,202203,34,29,5,35148,6060,41208
313930,202203,880,679,201,822948,243612,1066560
313940,202203,1888,1149,739,1392588,899304,2291892
313950,202203,855,523,332,633876.2,402384,1036260.2
313960,202203,1443,828,615,1003537.2,745382.2,1748919.4
313970,202203,183,110,73,133320,88476,221796
313980,202203,217,142,75,172104.6,90900,263004.6
313990,202203,246,160,86,195132,104232,299364
314000,202203,872,579,293,701748.56,356328,1058076.56
314010,202203,87,50,37,60600,44844,105444
314015,202203,75,20,55,24240,66660,90900
314020,202203,60,41,19,49692,23028,72720
314030,202203,71,34,37,41208,44844,86052
314040,202203,43,23,20,27876,24240,52116
314050,202203,288,167,121,202404.8,146652,349056.8
314053,202203,98,60,38,72720,46056,118776
314055,202203,290,179,111,216948,134532,351480
314060,202203,126,110,16,133320.5,19392,152712.5
314070,202203,1048,518,530,629028,644784,1273812
314080,202203,212,135,77,163620,93324.84,256944.84
314085,202203,166,115,51,139380,61812,201192
314090,202203,380,267,113,323605.2,136956,460561.2
314100,202203,528,417,111,505404.2,134532,639936.2
314110,202203,761,348,413,426624,500556.6,927180.6
314120,202203,70,41,29,49692,35148,84840
314130,202203,24,15,9,18180,10908,29088
314140,202203,1111,688,423,833856.8,512676,1346532.8
314150,202203,189,123,66,151500,81204,232704
314160,202203,320,240,80,290880.4,96960,387840.4
314170,202203,84,64,20,77568,24240,101808
314180,202203,728,636,92,770833.2,111504,882337.2
314190,202203,89,55,34,66660,41208,107868
314200,202203,487,332,155,402384.4,189072,591456.4
314210,202203,254,193,61,233916,73932.6,307848.6
314220,202203,303,214,89,259368.6,107868,367236.6
314225,202203,58,38,20,46056,24240,70296
314230,202203,117,52,65,63024,78780,141804
314240,202203,166,119,47,144228,56964,201192
314250,202203,59,36,23,43632,27876,71508
314260,202203,221,109,112,132108,136956,269064
314270,202203,399,311,88,376932,106656,483588
314280,202203,728,395,333,478685.46,403596,882281.46
314290,202203,531,417,114,505404,139380,644784
314300,202203,338,256,82,310272,99384,409656
314310,202203,1320,908,412,1103223.84,499344,1602567.84
314315,202203,37,27,10,32724,12120,44844
314320,202203,571,383,188,465408.6,229068,694476.6
314330,202203,11423,5570,5853,6755691,7101109.8,13856800.8
314340,202203,610,272,338,329664,409656.6,739320.6
314345,202203,59,43,16,52116,19392,71508
314350,202203,172,108,64,130896,77568,208464
314360,202203,54,29,25,35148,30300,65448
314370,202203,71,49,22,59388,26664,86052
314380,202203,108,65,43,78780,52116,130896
314390,202203,3309,2125,1184,2576713.56,1436220.4,4012933.96
314400,202203,682,480,202,581760.6,244824,826584.6
314410,202203,494,319,175,386628,212100,598728
314420,202203,16,8,8,9696,9696,19392
314430,202203,2430,893,1537,1082317.36,1862845.8,2945163.16
314435,202203,178,104,74,126048,89688,215736
314437,202203,37,26,11,31512,13332,44844
314440,202203,95,62,33,75144,39996,115140
314450,202203,160,108,52,130896,63024,193920
314460,202203,624,297,327,359964.6,396324.6,756289.2
314465,202203,101,62,39,75144,47268,122412
314467,202203,71,58,13,70296,15756,86052
314470,202203,403,202,201,244824.6,244824,489648.6
314480,202203,1038,465,573,563581.2,694476,1258057.2
314490,202203,39,23,16,27876,19392,47268
314500,202203,281,197,84,238764,101808,340572
314505,202203,106,70,36,84840,43632,128472
314510,202203,246,202,44,244824,53328,298152
314520,202203,1362,723,639,877492.8,774469.8,1651962.6
314530,202203,745,589,156,715080.4,189072,904152.4
314535,202203,161,100,61,121200,75144,196344
314537,202203,64,38,26,46056,31512,77568
314540,202203,20,12,8,14544,9696,24240
314545,202203,56,38,18,46056,21816,67872
314550,202203,70,38,32,46056,38784,84840
314560,202203,847,451,396,546612.6,481164,1027776.6
314570,202203,16,13,3,15756,3636,19392
314580,202203,13,5,8,6060,9696,15756
314585,202203,26,19,7,23028,8484,31512
314587,202203,82,71,11,86052,13332,99384
314590,202203,554,379,175,460560,212100,672660
314600,202203,932,599,333,725989.2,403596.6,1129585.8
314610,202203,945,489,456,592668.6,552672,1145340.6
314620,202203,139,104,35,126048,42420,168468
314625,202203,98,72,26,87264,31512,118776
314630,202203,1131,605,526,733260,637512,1370772
314640,202203,85,54,31,65448,37572.6,103020.6
314650,202203,166,94,72,113928,87264,201192
314655,202203,59,43,16,52116,19392,71508
314660,202203,16,12,4,14544,4848,19392
314670,202203,210,163,47,197556.6,56964,254520.6
314675,202203,207,124,83,151500,100596,252096
314690,202203,576,312,264,378144,319968,698112
314700,202203,2198,1165,1033,1411981.8,1253208,2665189.8
314710,202203,1773,1003,770,1216849.49,933240,2150089.49
314720,202203,379,216,163,261792,198768,460560
314730,202203,510,271,239,328452,289668,618120
314740,202203,754,349,405,422988,490860,913848
314750,202203,20,16,4,19392,4848,24240
314760,202203,353,151,202,185436,244824,430260
314770,202203,102,69,33,83628,39996,123624
314780,202203,22,9,13,10908,15756,26664
314790,202203,2430,1529,901,1854361.4,1096860.6,2951222.0
314795,202203,58,50,8,60600,9696,70296
314800,202203,2897,1680,1217,2038586.61,1478640,3517226.61
314810,202203,1466,837,629,1015656,762348.4,1778004.4
314820,202203,109,64,45,77568,54540,132108
314830,202203,208,171,37,207252,44844,252096
314840,202203,85,47,38,56964,46056,103020
314850,202203,401,191,210,231492,254520,486012
314860,202203,649,498,151,603576,183012,786588
314870,202203,1575,815,760,987781.2,924756,1912537.2
314875,202203,53,49,4,59388,4848,64236
314880,202203,41,30,11,36360,13332,49692
314890,202203,50,27,23,32724,27876.6,60600.6
314900,202203,26,20,6,24240,7272,31512
314910,202203,233,153,80,185436,96960,282396
314915,202203,132,117,15,141804,18180,159984
314920,202203,85,55,30,66660,36360,103020
314930,202203,1013,485,528,587821.4,641148,1228969.4
314940,202203,39,30,9,36360,10908,47268
314950,202203,23,19,4,23028,4848,27876
314960,202203,24,18,6,21816,7272,29088
314970,202203,164,79,85,95748,103020,198768
314980,202203,295,186,109,225432,132108,357540
314990,202203,445,241,204,293304.4,247248,540552.4
314995,202203,150,66,84,79992,103020,183012
315000,202203,88,69,19,83628,23028,106656
315010,202203,33,21,12,25452,14544,39996
315015,202203,160,127,33,155136,39996,195132
315020,202203,67,57,10,69084,12120,81204
315030,202203,105,81,24,98172,29088,127260
315040,202203,82,51,31,61812,38784,100596
315050,202203,209,126,83,152712,100596,253308
315053,202203,51,35,16,42420,19392,61812
315057,202203,118,93,25,112716,30300,143016
315060,202203,67,56,11,67872.88,13332,81204.88
315070,202203,102,57,45,69084,54540,123624
315080,202203,385,302,83,366024,100596,466620
315090,202203,95,55,40,66660,48480,115140
315100,202203,77,38,39,46056,47268,93324
315110,202203,266,134,132,163620,159984,323604
315120,202203,1780,856,924,1037472.6,1124736.6,2162209.2
315130,202203,327,236,91,286032,110292,396324
315140,202203,527,292,235,356328,286032,642360
315150,202203,967,463,504,561156,610848,1172004
315160,202203,194,98,96,118776,116352,235128
315170,202203,297,200,97,242400.6,117564,359964.6
315180,202203,3179,1335,1844,1620446.4,2238565.4,3859011.8
315190,202203,295,180,115,218160.8,139380,357540.8
315200,202203,1178,701,477,853248.6,579336,1432584.6
315210,202203,1638,956,682,1159884.4,826585.4,1986469.8
315213,202203,28,16,12,19392,14544,33936
315217,202203,193,152,41,184224,49692,233916
315220,202203,1588,1175,413,1424101.52,500556,1924657.52
315230,202203,173,132,41,159984.6,49692,209676.6
315240,202203,383,248,135,301788,166044.6,467832.6
315250,202203,2566,1221,1345,1481064,1634988.8,3116052.8
315260,202203,133,72,61,87264,73932,161196
315270,202203,130,90,40,109080,48480,157560
315280,202203,601,398,203,484801.68,246036,730837.68
315290,202203,182,113,69,136956,83628,220584
315300,202203,94,71,23,86052,27876,113928
315310,202203,79,71,8,86052,9696,95748
315320,202203,140,85,55,103020,67872,170892
315330,202203,60,48,12,58176,14544,72720
315340,202203,387,285,102,345420,123624,469044
315350,202203,153,97,56,117564,67872,185436
315360,202203,95,43,52,52116,63024,115140
315370,202203,54,34,20,41208,24240,65448
315380,202203,5,5,0,6060,,6060.0
315390,202203,60,18,42,21816,50904.6,72720.6
315400,202203,797,594,203,721141.6,247248,968389.6
315410,202203,310,181,129,219372.6,156349.6,375722.2
315415,202203,52,40,12,48480,14544,63024
315420,202203,190,138,52,167256.6,63024,230280.6
315430,202203,651,366,285,443592.6,345420,789012.6
315440,202203,89,59,30,71508,36360,107868
315445,202203,217,181,36,219372,43632,263004
315450,202203,176,129,47,156348,56964,213312
315460,202203,4386,2032,2354,2463997.2,2856685.2,5320682.4
315470,202203,44,17,27,20604,32724,53328
315480,202203,74,20,54,24240,65448,89688
315490,202203,702,436,266,528432,323604,852036
315500,202203,16,12,4,14544,4848,19392
315510,202203,139,97,42,117564,50904,168468
315520,202203,80,68,12,82416,14544,96960
315530,202203,41,21,20,25452,24240,49692
315540,202203,266,187,79,226644,95748,322392
315550,202203,176,142,34,173316,41208,214524
315560,202203,712,564,148,683568.6,179376,862944.6
315570,202203,307,147,160,178165.24,195132.4,373297.64
315580,202203,730,496,234,602364,283608.6,885972.6
315590,202203,190,99,91,121200,110292,231492
315600,202203,320,248,72,300576.6,87264,387840.6
315610,202203,103,49,54,59388,65448,124836
315620,202203,38,30,8,36360,9696,46056
315630,202203,123,87,36,105444,43632,149076
315640,202203,64,38,26,46056,31512,77568
315645,202203,47,31,16,37572,19392,56964
315650,202203,164,120,44,145440,53328,198768
315660,202203,451,201,250,243612.6,303000,546612.6
315670,202203,2374,1105,1269,1340473.2,1541664,2882137.2
315680,202203,784,559,225,678720,272700,951420
315690,202203,675,453,222,550248,269064,819312
315700,202203,1956,1018,938,1236241.73,1138068,2374309.73
315710,202203,358,111,247,134532,300576,435108
315720,202203,492,297,195,359964,236340,596304
315725,202203,190,151,39,184224.6,47268,231492.6
315727,202203,66,37,29,44844,35148,79992
315730,202203,48,43,5,52116,6060,58176
315733,202203,83,52,31,63024,37572,100596
315737,202203,49,37,12,44844,15756,60600
315740,202203,35,26,9,31512,10908,42420
315750,202203,147,108,39,130896,47268,178164
315760,202203,41,31,10,37572,12120,49692
315765,202203,124,73,51,88476,61812,150288
315770,202203,224,144,80,174528.38,96960,271488.38
315780,202203,3771,1867,1904,2270077.56,2308860.78,4578938.34
315790,202203,244,186,58,225432,70296,295728
315800,202203,296,194,102,235128,123624,358752
315810,202203,58,34,24,41208,29088,70296
315820,202203,749,548,201,664178.4,243612,907790.4
315830,202203,118,74,44,89688,53328,143016
315840,202203,80,52,28,63024,33936,96960
315850,202203,266,182,84,221797.4,101808.6,323606.0
315860,202203,17,5,12,6060,14544,20604
315870,202203,41,32,9,38784,10908,49692
315880,202203,93,65,28,78780,33936,112716
315890,202203,106,77,29,93324,35148,128472
315895,202203,405,266,139,322392.6,169680,492072.6
315900,202203,78,37,41,44844,49692,94536
315910,202203,45,27,18,32724,21816,54540
315920,202203,154,102,52,123624,63024,186648
315930,202203,52,17,35,20604,42420,63024
315935,202203,118,95,23,115140.6,27876,143016.6
315940,202203,100,72,28,87264,33936,121200
315950,202203,28,21,7,25452,8484,33936
315960,202203,547,263,284,318756,345420.6,664176.6
315970,202203,30,23,7,29088,8484,37572
315980,202203,668,332,336,403596,407232,810828
315990,202203,259,148,111,179376,134532,313908
316000,202203,47,31,16,37572,19392,56964
316010,202203,84,71,13,86052,15756,101808
316020,202203,108,94,14,113928,16968,130896
316030,202203,373,208,165,252096.6,199980.6,452077.2
316040,202203,528,212,316,256945.2,382992.6,639937.8
316045,202203,51,46,5,55752,6060,61812
316050,202203,21,16,5,19392,6060,25452
316060,202203,101,67,34,81204.6,41208,122412.6
316070,202203,1131,743,388,902941.4,471468,1374409.4
316080,202203,89,57,32,69190.65,38784,107974.65
316090,202203,40,19,21,23028,25452,48480
316095,202203,88,74,14,89688,16968,106656
316100,202203,322,180,142,218160,172104.6,390264.6
316105,202203,42,24,18,29088.6,21816,50904.6
316110,202203,1877,1462,415,1771944.7,502980,2274924.7
316120,202203,79,52,27,63024.6,32724,95748.6
316130,202203,113,83,30,100596.6,36360,136956.6
316140,202203,33,22,11,26664,13332,39996
316150,202203,214,147,67,178164,81204,259368
316160,202203,78,47,31,56964.6,38784,95748.6
316165,202203,71,47,24,56964,29088,86052
316170,202203,187,120,67,146652,81204,227856
316180,202203,209,84,125,101808.6,151500.6,253309.2
316190,202203,146,104,42,126048,50904,176952
316200,202203,645,346,299,420564,363600.55,784164.55
316210,202203,756,499,257,604996.46,311484,916480.46
316220,202203,115,74,41,89688,49692,139380
316225,202203,35,21,14,25452,16968,42420
316230,202203,38,20,18,24240,21816,46056
316240,202203,658,525,133,636300,161196,797496
316245,202203,153,135,18,163620,21816,185436
316250,202203,1614,1091,523,1323505.2,635088,1958593.2
316255,202203,135,108,27,130896,32724,163620
316257,202203,175,89,86,107868,104232,212100
316260,202203,187,130,57,157560,69084.8,226644.8
316265,202203,30,22,8,26664.6,9696,36360.6
316270,202203,676,480,196,581760.4,238764.96,820525.36
316280,202203,538,337,201,408445.35,246036.6,654481.95
316290,202203,811,553,258,670236,312696,982932
316292,202203,558,229,329,277548,398748,676296
316294,202203,105,68,37,82416,44844,127260
316295,202203,341,156,185,190284.6,224220,414504.6
316300,202203,8,7,1,8484,1212,9696
316310,202203,27,14,13,16968,15756,32724
316320,202203,54,28,26,33936,31512,65448
316330,202203,173,118,55,143016,66660,209676
316340,202203,138,94,44,113928,53328,167256
316350,202203,188,130,58,157560.2,70296,227856.2
316360,202203,28,16,12,19392,14544,33936
316370,202203,1178,586,592,710233.4,719928,1430161.4
316380,202203,109,83,26,100596,31512,132108
316390,202203,100,72,28,87264,33936,121200
316400,202203,141,106,35,128472,42420,170892
316410,202203,304,220,84,266640,103020,369660
316420,202203,218,148,70,179376,84840,264216
316430,202203,153,82,71,99384,86052,185436
316440,202203,76,41,35,49692,42420,92112
316443,202203,42,38,4,46056,4848,50904
316447,202203,43,34,9,41208,10908,52116
316450,202203,228,177,51,214524.6,61812,276336.6
316460,202203,86,32,54,38784,65448,104232
316470,202203,1692,1234,458,1495597.53,558732,2054329.53
316480,202203,11,8,3,9696,3636,13332
316490,202203,19,6,13,7272,15756,23028
316500,202203,158,103,55,124836,66660,191496
316510,202203,143,113,30,136956,36360,173316
316520,202203,188,107,81,129684,98172,227856
316530,202203,163,101,62,122412,75144,197556
316540,202203,154,78,76,94536,92112,186648
316550,202203,140,85,55,103020,66660,169680
316553,202203,361,166,195,202404.6,236340.72,438745.32
316555,202203,49,44,5,53328,6060,59388
316556,202203,14,10,4,12120,4848,16968
316557,202203,26,21,5,25452,6060,31512
316560,202203,70,49,21,59388,25452,84840
316570,202203,208,189,19,229068,23028,252096
316580,202203,22,16,6,19392,7272,26664
316590,202203,95,79,16,95748,19392,115140
316600,202203,176,146,30,176952,36360,213312
316610,202203,69,51,18,61812,21816,83628
316620,202203,142,101,41,122412,50904,173316
316630,202203,43,33,10,39996,12120,52116
316640,202203,21,14,7,16968,8484,25452
316650,202203,92,75,17,90900,20604,111504
316660,202203,7,2,5,2424,6060,8484
316670,202203,432,148,284,179376,344208,523584
316680,202203,163,122,41,147864,49692.4,197556.4
316690,202203,166,99,67,119988,81204,201192
316695,202203,59,49,10,59388,12120,71508
316700,202203,19,13,6,15756,7272,23028
316710,202203,756,573,183,696900,221796,918696
316720,202203,5046,2415,2631,2928194,3193620,6121814
316730,202203,14,14,0,16968,,16968.0
316740,202203,150,95,55,115140,66660,181800
316750,202203,23,15,8,18180,9696,27876
316760,202203,309,249,60,301788,72720,374508
316770,202203,167,85,82,103020,99384,202404
316780,202203,68,42,26,50904.6,31512,82416.6
316790,202203,57,40,17,48480,20604,69084
316800,202203,1767,1084,683,1315020,827797,2142817
316805,202203,27,19,8,23028,9696,32724
316810,202203,60,37,23,44844,27876,72720
316820,202203,39,21,18,25452,21816,47268
316830,202203,98,44,54,53328,65448,118776
316840,202203,507,301,206,366024,249672.4,615696.4
316850,202203,303,203,100,246036,121200,367236
316860,202203,6105,2708,3397,3282908.24,4119588.2,7402496.44
316870,202203,1614,1029,585,1247149.4,712657,1959806.4
316880,202203,146,74,72,89688,87264,176952
316890,202203,230,157,73,190284,88476,278760
316900,202203,408,286,122,346632.84,149076,495708.84
316905,202203,21,9,12,10908,14544,25452
316910,202203,65,27,38,32724,46056,78780
316920,202203,140,110,30,133320,36360,169680
316930,202203,1906,955,951,1158673.53,1158672.8,2317346.33
316935,202203,923,549,374,665388.76,454500.6,1119889.36
316940,202203,1088,622,466,759925.4,564793.4,1324718.8
316950,202203,182,85,97,103020,118776,221796
316960,202203,1094,609,485,738109.2,587820,1325929.2
316970,202203,631,500,131,606000,158772,764772
316980,202203,77,39,38,47268,46056,93324
316990,202203,2184,1480,704,1793761.36,855673.09,2649434.45
317000,202203,329,254,75,307848,90900,398748
317005,202203,220,156,64,189072,77568,266640
317010,202203,6495,3645,2850,4420413.28,3456624,7877037.28
317020,202203,15492,6804,8688,8250091.27,10539558.28,18789649.55
317030,202203,84,35,49,42420,59388,101808
317040,202203,3028,1932,1096,2344008.6,1330776.6,3674785.2
317043,202203,70,53,17,64236,20604,84840
317047,202203,40,23,17,27876,20604,48480
317050,202203,141,109,32,132108,38784,170892
317052,202203,144,113,31,136956,37572,174528
317057,202203,172,130,42,157560,50904,208464
317060,202203,61,37,24,44844,29088,73932
317065,202203,51,37,14,44844,16968,61812
317070,202203,1916,881,1035,1067773,1254420.6,2322193.6
317075,202203,95,52,43,63024,52116,115140
317080,202203,916,465,451,563580,547824,1111404
317090,202203,699,547,152,662964,184224,847188
317100,202203,418,316,102,382992,123624,506616
317103,202203,109,88,21,106656,25452,132108
317107,202203,46,39,7,47268,8484,55752
317110,202203,92,46,46,55752,55752,111504
317115,202203,44,40,4,48480,4848,53328
317120,202203,2008,958,1050,1161097.2,1272600.6,2433697.8
317130,202203,2021,1344,677,1628928.2,820524.6,2449452.8
317140,202203,13,12,1,14544,1212,15756
317150,202203,282,170,112,206040.6,135744,341784.6
317160,202203,333,250,83,304213.55,100596,404809.55
317170,202203,238,161,77,195132,93324,288456
317180,202203,429,292,137,353904,167256,521160
317190,202203,259,189,70,229068,84840,313908
317200,202203,810,559,251,677511.24,304212,981723.24
317210,202203,177,92,85,112716,103020,215736
317220,202203,23,11,12,13332,14544,27876
320010,202203,561,403,158,488436.4,191496,679932.4
320013,202203,125,86,39,104232,47268,151500
320016,202203,258,163,95,198768.52,115140.6,313909.12
